2025-10-22 19:08:16.718 [INFO]: 📥 ✅ GET /api/outlet-setup - 200 (9ms) | {"method":"GET","url":"/api/outlet-setup","statusCode":200,"responseTime":"9ms","responseSize":"559 bytes"}
2025-10-22 19:08:16.723 [INFO]: 📤 GET /api/outlet-setup | {"method":"GET","url":"/api/outlet-setup","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:16.730 [INFO]: 📥 ✅ GET /api/outlet-setup - 200 (6ms) | {"method":"GET","url":"/api/outlet-setup","statusCode":200,"responseTime":"6ms","responseSize":"559 bytes"}
2025-10-22 19:08:16.733 [INFO]: 📥 ✅ GET /api/outlet-setup - 200 (9ms) | {"method":"GET","url":"/api/outlet-setup","statusCode":200,"responseTime":"9ms","responseSize":"559 bytes"}
2025-10-22 19:08:17.729 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:17.733 [INFO]: 📥 ✅ GET /api/business-periods - 200 (5ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"5ms","responseSize":"26 bytes"}
2025-10-22 19:08:17.734 [INFO]: 📥 ✅ GET /api/business-periods - 200 (6ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"6ms","responseSize":"26 bytes"}
2025-10-22 19:08:17.737 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:17.740 [INFO]: 📥 ✅ GET /api/business-periods - 200 (4ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"4ms","responseSize":"26 bytes"}
2025-10-22 19:08:17.740 [INFO]: 📥 ✅ GET /api/business-periods - 200 (4ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"4ms","responseSize":"26 bytes"}
2025-10-22 19:08:41.724 [INFO]: 📤 POST /api/business-periods | {"method":"POST","url":"/api/business-periods","bodySize":301,"user":"anonymous"}
2025-10-22 19:08:41.765 [INFO]: 📥 ✅ POST /api/business-periods - 200 (42ms) | {"method":"POST","url":"/api/business-periods","statusCode":200,"responseTime":"42ms","responseSize":"72 bytes"}
2025-10-22 19:08:41.766 [INFO]: 📥 ✅ POST /api/business-periods - 200 (42ms) | {"method":"POST","url":"/api/business-periods","statusCode":200,"responseTime":"42ms","responseSize":"72 bytes"}
2025-10-22 19:08:41.781 [INFO]: 📤 GET /api/business-periods | {"method":"GET","url":"/api/business-periods","bodySize":0,"user":"anonymous"}
2025-10-22 19:08:41.784 [INFO]: 📥 ✅ GET /api/business-periods - 200 (3ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"3ms","responseSize":"425 bytes"}
2025-10-22 19:08:41.785 [INFO]: 📥 ✅ GET /api/business-periods - 200 (4ms) | {"method":"GET","url":"/api/business-periods","statusCode":200,"responseTime":"4ms","responseSize":"425 bytes"}
2025-10-22 19:13:50.250 [INFO]: 📤 GET /api/property-codes | {"method":"GET","url":"/api/property-codes","bodySize":0,"user":"anonymous"}
2025-10-22 19:13:50.270 [INFO]: 📥 ✅ GET /api/property-codes - 200 (23ms) | {"method":"GET","url":"/api/property-codes","statusCode":200,"responseTime":"23ms","responseSize":"414 bytes"}
2025-10-22 19:13:50.271 [INFO]: 📥 ✅ GET /api/property-codes - 200 (24ms) | {"method":"GET","url":"/api/property-codes","statusCode":200,"responseTime":"24ms","responseSize":"414 bytes"}
2025-10-22 19:16:10.547 [INFO]: 📤 GET /api/property-codes | {"method":"GET","url":"/api/property-codes","bodySize":0,"user":"anonymous"}
2025-10-22 19:16:10.551 [INFO]: 📥 ✅ GET /api/property-codes - 200 (4ms) | {"method":"GET","url":"/api/property-codes","statusCode":200,"responseTime":"4ms","responseSize":"414 bytes"}
2025-10-22 19:16:10.551 [INFO]: 📥 ✅ GET /api/property-codes - 200 (4ms) | {"method":"GET","url":"/api/property-codes","statusCode":200,"responseTime":"4ms","responseSize":"414 bytes"}
2025-10-22 19:16:14.446 [INFO]: 📤 GET /api/property-codes | {"method":"GET","url":"/api/property-codes","bodySize":0,"user":"anonymous"}
2025-10-22 19:16:14.451 [INFO]: 📥 ✅ GET /api/property-codes - 200 (6ms) | {"method":"GET","url":"/api/property-codes","statusCode":200,"responseTime":"6ms","responseSize":"414 bytes"}
2025-10-22 19:16:14.451 [INFO]: 📥 ✅ GET /api/property-codes - 200 (6ms) | {"method":"GET","url":"/api/property-codes","statusCode":200,"responseTime":"6ms","responseSize":"414 bytes"}
